School Name,District,Location Code,Latitude,Longitude,Grades,Grade Low,Grade High,Community School?,Zip,Economic Need Index,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Average ELA Proficiency,Average Math Proficiency,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent White,Grade 3 ELA - All Students Tested,Grade 3 Math - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 Math 4s - All Students,Grade 3 ELA 4s - Limited English Proficient,Grade 3 Math 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math 4s - Economically Disadvantaged,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 ELA 4s - Black or African American,Grade 3 Math 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 Math 4s - Hispanic or Latino,Grade 3 ELA 4s - White,Grade 3 Math 4s - White,Grade 4 ELA - All Students Tested,Grade 4 Math - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 Math 4s - All Students,Grade 4 ELA 4s - Limited English Proficient,Grade 4 Math 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math 4s - Economically Disadvantaged,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 ELA 4s - Black or African American,Grade 4 Math 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 Math 4s - Hispanic or Latino,Grade 4 ELA 4s - White,Grade 4 Math 4s - White,Grade 5 ELA - All Students Tested,Grade 5 Math - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 Math 4s - All Students,Grade 5 ELA 4s - Limited English Proficient,Grade 5 Math 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math 4s - Economically Disadvantaged,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 ELA 4s - Black or African American,Grade 5 Math 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 Math 4s - Hispanic or Latino,Grade 5 ELA 4s - White,Grade 5 Math 4s - White,Grade 6 ELA - All Students Tested,Grade 6 Math - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 Math 4s - All Students,Grade 6 ELA 4s - Limited English Proficient,Grade 6 Math 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math 4s - Economically Disadvantaged,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 ELA 4s - Black or African American,Grade 6 Math 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 Math 4s - Hispanic or Latino,Grade 6 ELA 4s - White,Grade 6 Math 4s - White,Grade 7 ELA - All Students Tested,Grade 7 Math - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 Math 4s - All Students,Grade 7 ELA 4s - Limited English Proficient,Grade 7 Math 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math 4s - Economically Disadvantaged,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 ELA 4s - Black or African American,Grade 7 Math 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 Math 4s - Hispanic or Latino,Grade 7 ELA 4s - White,Grade 7 Math 4s - White,Grade 8 ELA - All Students Tested,Grade 8 Math - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 Math 4s - All Students,Grade 8 ELA 4s - Limited English Proficient,Grade 8 Math 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math 4s - Economically Disadvantaged,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 ELA 4s - Black or African American,Grade 8 Math 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 Math 4s - Hispanic or Latino,Grade 8 ELA 4s - White,Grade 8 Math 4s - White
LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,23,84K775,40.672333,-73.906225,"0K,01,02,03,04,05,06,07,08",0K,08,No,11212,0.745,95.0,16.0,96.0,95.0,87.0,91.0,90.0,91.0,2.89,3.59,3.0,0.0,84.0,13.0,1.0,85.0,85.0,27.0,77.0,0.0,0.0,22.0,65.0,0.0,0.0,24.0,67.0,3.0,8.0,0.0,0.0,89.0,89.0,36.0,58.0,0.0,0.0,31.0,52.0,0.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0,91.0,91.0,16.0,17.0,0.0,0.0,12.0,13.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,82.0,83.0,11.0,23.0,0.0,0.0,9.0,21.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0,73.0,73.0,7.0,26.0,0.0,0.0,4.0,22.0,0.0,0.0,5.0,16.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCEAN HILL COLLEGIATE CHARTER SCHOOL,23,84K777,40.678113,-73.915211,"05,06,07,08,09,10,11,12",05,12,No,11233,0.682,97.0,0.0,93.0,92.0,84.0,90.0,87.0,92.0,2.63,3.0,1.0,1.0,88.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,84.0,7.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,83.0,82.0,9.0,25.0,0.0,0.0,6.0,16.0,0.0,0.0,7.0,21.0,1.0,3.0,0.0,0.0,75.0,75.0,9.0,16.0,0.0,0.0,8.0,14.0,0.0,0.0,7.0,13.0,0.0,1.0,0.0,0.0,70.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,13,84K780,40.678584,-73.96634,"05,06,07,08,09,10,11,12",05,12,No,11238,0.627,97.0,4.0,89.0,92.0,83.0,87.0,86.0,93.0,2.6,2.74,2.0,1.0,82.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,79.0,79.0,13.0,9.0,0.0,0.0,10.0,7.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,77.0,78.0,7.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,62.0,0.0,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,16,84K782,40.694681,-73.937742,"0K,01,02,03,04,05",0K,05,No,11206,0.789,95.0,19.0,84.0,82.0,82.0,74.0,84.0,86.0,2.4,2.53,8.0,0.0,62.0,35.0,1.0,76.0,76.0,7.0,16.0,0.0,0.0,5.0,11.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,74.0,75.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,69.0,69.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,46.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
BROOKLYN DREAMS CHARTER SCHOOL,22,84K791,40.632144,-73.969817,"0K,01,02,03,04,05,06,07,08",0K,08,No,11230,0.604,94.0,15.0,93.0,90.0,95.0,84.0,88.0,95.0,2.48,2.83,7.0,21.0,59.0,16.0,3.0,72.0,72.0,1.0,16.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,9.0,0.0,4.0,0.0,0.0,74.0,74.0,11.0,22.0,0.0,0.0,10.0,19.0,2.0,2.0,4.0,9.0,3.0,9.0,0.0,0.0,75.0,74.0,4.0,9.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,75.0,75.0,10.0,10.0,0.0,0.0,9.0,10.0,3.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,54.0,53.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,55.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
BROOKLYN LAB CHARTER SCHOOL,13,84K803,40.698516,-73.986971,"06,07,08",06,08,No,11201,0.639,0.0,100.0,83.0,88.0,78.0,86.0,79.0,88.0,2.63,2.57,2.0,2.0,70.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,107.0,11.0,15.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,8.0,2.0,5.0,2.0,1.0,124.0,120.0,11.0,16.0,0.0,0.0,3.0,6.0,0.0,0.0,7.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,5,84M065,40.810555,-73.948862,"06,07,08",06,08,No,10027,0.755,94.0,19.0,97.0,99.0,88.0,97.0,83.0,95.0,2.6,2.82,6.0,0.0,66.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,105.0,8.0,20.0,0.0,1.0,8.0,17.0,0.0,0.0,5.0,13.0,2.0,5.0,0.0,0.0,97.0,97.0,5.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,3.0,5.0,2.0,4.0,0.0,0.0,108.0,85.0,16.0,3.0,0.0,0.0,13.0,2.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0
KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL,6,84M068,40.839408,-73.935772,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,10032,0.78,96.0,8.0,91.0,96.0,90.0,92.0,89.0,96.0,2.56,2.86,13.0,0.0,12.0,86.0,1.0,92.0,92.0,8.0,20.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,92.0,91.0,20.0,17.0,0.0,0.0,17.0,12.0,0.0,0.0,2.0,5.0,18.0,11.0,0.0,0.0,97.0,99.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,90.0,89.0,7.0,20.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,96.0,96.0,7.0,21.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,98.0,98.0,10.0,27.0,0.0,1.0,9.0,24.0,0.0,0.0,2.0,2.0,8.0,25.0,0.0,0.0
GREAT OAKS CHARTER SCHOOL,1,84M202,40.719935,-73.991656,"06,07,08,09,10,11,12",06,12,No,10002,0.7070000000000001,95.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.85,7.0,22.0,24.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,61.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.0,73.0,3.0,12.0,0.0,1.0,3.0,10.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,64.0,64.0,11.0,9.0,0.0,0.0,10.0,8.0,4.0,8.0,0.0,0.0,6.0,1.0,0.0,0.0
THE OPPORTUNITY CHARTER SCHOOL,3,84M279,40.801651,-73.95529499999999,"06,07,08,09,10,11,12",06,12,No,10026,0.758,93.0,22.0,79.0,69.0,79.0,70.0,77.0,82.0,2.13,2.01,9.0,1.0,56.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,5,84M284,40.812589,-73.94815600000001,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,10027,0.768,95.0,13.0,85.0,80.0,87.0,78.0,82.0,89.0,2.51,2.91,2.0,0.0,85.0,12.0,0.0,97.0,97.0,6.0,45.0,0.0,0.0,4.0,36.0,0.0,0.0,6.0,35.0,0.0,8.0,0.0,0.0,99.0,98.0,15.0,47.0,0.0,0.0,14.0,40.0,0.0,0.0,11.0,35.0,4.0,7.0,0.0,0.0,97.0,95.0,3.0,13.0,0.0,0.0,3.0,10.0,0.0,0.0,3.0,12.0,0.0,1.0,0.0,0.0,91.0,91.0,7.0,14.0,0.0,0.0,4.0,10.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,89.0,88.0,2.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,75.0,75.0,4.0,9.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0
GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,1,84M330,40.71987,-73.977376,"0K,01,02,03,04,05",0K,05,No,10002,0.733,94.0,18.0,90.0,93.0,85.0,88.0,87.0,90.0,2.72,2.83,2.0,2.0,45.0,49.0,2.0,69.0,69.0,5.0,20.0,0.0,0.0,5.0,18.0,0.0,0.0,1.0,7.0,4.0,12.0,0.0,0.0,71.0,71.0,6.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,78.0,78.0,12.0,9.0,0.0,0.0,9.0,6.0,0.0,0.0,6.0,6.0,5.0,2.0,0.0,0.0,65.0,65.0,4.0,9.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,45.0,45.0,7.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,44.0,44.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,4,84M335,40.799315,-73.933952,"01,05,06,07,08,K",0K,08,No,10035,0.722,95.0,14.0,86.0,86.0,80.0,81.0,81.0,90.0,2.36,2.72,5.0,0.0,65.0,33.0,1.0,79.0,79.0,3.0,14.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,61.0,60.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,60.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,47.0,47.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
KIPP INFINITY CHARTER SCHOOL,5,84M336,40.819764,-73.95724,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,10027,0.7979999999999999,96.0,12.0,93.0,95.0,88.0,94.0,90.0,95.0,2.6,3.13,12.0,0.0,30.0,68.0,1.0,97.0,97.0,7.0,49.0,1.0,3.0,6.0,44.0,0.0,0.0,2.0,17.0,4.0,31.0,0.0,0.0,98.0,98.0,6.0,17.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,90.0,91.0,9.0,17.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,91.0,91.0,15.0,43.0,0.0,2.0,14.0,40.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,90.0,89.0,18.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,78.0,78.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,0.0,0.0
HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,5,84M341,40.806204,-73.94102,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,10035,0.757,95.0,14.0,86.0,85.0,80.0,80.0,83.0,88.0,2.57,3.13,3.0,0.0,84.0,13.0,0.0,78.0,78.0,6.0,49.0,0.0,0.0,5.0,38.0,0.0,0.0,5.0,39.0,1.0,7.0,0.0,0.0,81.0,80.0,9.0,25.0,0.0,0.0,8.0,21.0,0.0,0.0,7.0,18.0,0.0,4.0,0.0,0.0,72.0,71.0,2.0,8.0,0.0,1.0,2.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,80.0,80.0,12.0,23.0,0.0,0.0,10.0,18.0,0.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,79.0,79.0,4.0,12.0,0.0,0.0,2.0,11.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,73.0,73.0,9.0,19.0,0.0,0.0,5.0,10.0,0.0,0.0,8.0,18.0,1.0,1.0,0.0,0.0
DEMOCRACY PREP CHARTER SCHOOL,5,84M350,40.814949,-73.945808,"09,10,11,12",09,12,No,10030,0.7140000000000001,95.0,15.0,91.0,96.0,86.0,91.0,82.0,93.0,2.64,3.07,3.0,1.0,67.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,6.0,27.0,0.0,0.0,4.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,111.0,112.0,4.0,19.0,0.0,0.0,3.0,14.0,0.0,0.0,2.0,11.0,0.0,7.0,0.0,0.0,105.0,77.0,10.0,11.0,0.0,0.0,8.0,10.0,0.0,0.0,7.0,9.0,3.0,2.0,0.0,0.0
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1,3,84M351,40.803013,-73.948255,"0K,01,02,03,04,05",0K,05,No,10026,0.7120000000000001,0.0,100.0,96.0,93.0,83.0,84.0,94.0,89.0,3.06,3.79,3.0,1.0,74.0,21.0,1.0,127.0,127.0,15.0,84.0,0.0,6.0,11.0,64.0,0.0,0.0,7.0,52.0,8.0,24.0,0.0,0.0,110.0,110.0,30.0,78.0,0.0,0.0,21.0,59.0,0.0,0.0,21.0,53.0,7.0,19.0,0.0,0.0,84.0,84.0,22.0,64.0,0.0,0.0,18.0,55.0,0.0,0.0,14.0,50.0,5.0,9.0,0.0,0.0,123.0,123.0,24.0,79.0,0.0,0.0,19.0,63.0,0.0,0.0,18.0,60.0,4.0,16.0,0.0,0.0,79.0,79.0,18.0,54.0,0.0,0.0,10.0,40.0,0.0,0.0,14.0,45.0,2.0,6.0,0.0,0.0,232.0,232.0,79.0,136.0,0.0,0.0,28.0,57.0,0.0,0.0,59.0,107.0,19.0,27.0,0.0,0.0
NEW HEIGHTS ACADEMY CHARTER SCHOOL,6,84M353,40.828615,-73.945402,"05,06,07,08,09,10,11,12",05,12,No,10031,0.838,96.0,10.0,84.0,89.0,84.0,78.0,78.0,89.0,2.37,2.38,11.0,0.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,5.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,96.0,95.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,94.0,94.0,5.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,99.0,100.0,3.0,8.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DREAM CHARTER SCHOOL,4,84M382,40.788340999999996,-73.94409499999999,"0K,01,02,03,04,05,06,07,08",0K,08,No,10029,0.8059999999999999,94.0,16.0,87.0,93.0,82.0,85.0,90.0,89.0,2.51,2.85,6.0,1.0,32.0,65.0,1.0,49.0,49.0,1.0,11.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,50.0,50.0,5.0,17.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,3.0,4.0,13.0,0.0,0.0,50.0,50.0,2.0,9.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,46.0,46.0,5.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,45.0,45.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,46.0,46.0,10.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,1.0,8.0,2.0,0.0,0.0
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,5,84M384,40.805719,-73.935335,"0K,01,02,03,04,05,06,07,08",0K,08,No,10035,0.7340000000000001,0.0,100.0,90.0,94.0,87.0,89.0,92.0,92.0,3.17,3.68,4.0,1.0,73.0,23.0,1.0,100.0,100.0,14.0,75.0,0.0,0.0,12.0,66.0,0.0,0.0,10.0,57.0,0.0,0.0,0.0,0.0,80.0,80.0,27.0,65.0,0.0,0.0,25.0,52.0,0.0,0.0,21.0,49.0,0.0,0.0,0.0,0.0,82.0,83.0,19.0,32.0,0.0,0.0,15.0,26.0,0.0,0.0,14.0,23.0,5.0,6.0,0.0,0.0,86.0,86.0,22.0,49.0,0.0,0.0,13.0,36.0,0.0,0.0,16.0,32.0,4.0,14.0,0.0,0.0,80.0,80.0,30.0,40.0,0.0,0.0,21.0,29.0,0.0,0.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,4,84M385,40.796046000000004,-73.944549,"0K,01,02,03,04,05,06,07,08",0K,08,No,10029,0.72,0.0,100.0,94.0,94.0,88.0,87.0,92.0,92.0,3.29,3.89,4.0,1.0,61.0,34.0,2.0,85.0,85.0,15.0,68.0,0.0,5.0,11.0,47.0,0.0,0.0,9.0,41.0,5.0,26.0,0.0,0.0,106.0,106.0,49.0,79.0,0.0,0.0,26.0,39.0,0.0,0.0,28.0,49.0,16.0,25.0,0.0,0.0,100.0,100.0,25.0,70.0,0.0,0.0,17.0,51.0,0.0,0.0,16.0,46.0,8.0,21.0,0.0,0.0,101.0,101.0,13.0,65.0,0.0,0.0,5.0,38.0,0.0,0.0,11.0,46.0,2.0,17.0,0.0,0.0,101.0,101.0,15.0,65.0,0.0,0.0,8.0,32.0,0.0,0.0,8.0,41.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,3,84M386,40.801651,-73.95529499999999,"0K,01,02,03,04,05,06,07,08",0K,08,No,10026,0.711,0.0,100.0,99.0,95.0,91.0,91.0,94.0,95.0,3.23,3.95,5.0,1.0,66.0,28.0,3.0,82.0,82.0,14.0,69.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,45.0,6.0,20.0,0.0,0.0,77.0,77.0,20.0,63.0,0.0,0.0,12.0,45.0,0.0,0.0,11.0,41.0,5.0,15.0,0.0,0.0,62.0,62.0,9.0,29.0,0.0,0.0,4.0,18.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,64.0,64.0,25.0,49.0,0.0,0.0,10.0,29.0,0.0,0.0,19.0,35.0,0.0,0.0,0.0,0.0,67.0,67.0,18.0,38.0,0.0,0.0,4.0,15.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
